CustomerID,Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Spending,Response
350,Bachelor,Single,136657,348,158,751,485,77,225,9,11,2,10,930,No
351,Bachelor,Widowed,70511,224,490,557,313,130,217,6,10,10,13,2294,No
352,Master,Single,24456,415,341,561,423,102,236,6,13,1,0,3669,Yes
353,Bachelor,Single,104221,374,438,450,118,64,104,10,0,10,10,3314,Yes
354,Basic,Widowed,52148,238,380,723,291,39,227,6,10,6,14,1023,Yes
355,Basic,Married,99735,534,343,76,487,0,20,3,1,13,9,2762,Yes
356,Bachelor,Married,49844,174,178,813,207,144,153,10,11,8,13,3602,No
357,Basic,Single,71905,686,350,916,68,39,164,5,11,5,11,4748,Yes
358,Bachelor,Married,75807,252,61,468,364,188,39,8,4,10,11,4416,No
359,PhD,Single,35667,557,148,565,118,46,17,7,6,9,12,1337,Yes
360,Bachelor,Married,134979,628,460,192,299,85,37,9,0,11,12,2983,Yes
361,Bachelor,Married,56678,672,122,984,12,164,105,12,4,5,8,2161,No
362,Bachelor,Married,136110,886,25,230,23,122,216,3,12,11,0,3682,Yes
363,Bachelor,Married,113284,250,475,174,200,90,133,3,8,14,3,4636,Yes
364,Bachelor,Married,87912,889,79,407,221,15,180,6,13,7,10,3742,No
365,PhD,Married,78879,510,396,405,434,195,85,6,12,8,3,2293,Yes
366,Bachelor,Married,75680,937,248,114,313,32,169,9,6,11,6,2709,No
367,PhD,Single,50735,736,450,79,101,29,196,5,0,3,14,1708,Yes
368,PhD,Divorced,133622,805,211,313,394,69,20,5,1,9,1,4953,Yes
369,Basic,Single,128247,962,427,529,351,184,73,3,8,13,5,1383,No
370,Basic,Married,46605,161,331,596,72,23,214,6,7,12,6,3418,Yes
371,Basic,Single,27895,176,205,592,273,162,100,14,2,5,12,1502,Yes
372,Basic,Divorced,92585,411,386,473,6,82,277,12,14,2,12,2572,Yes
373,Basic,Divorced,27206,391,403,120,213,185,119,9,2,0,6,2435,Yes
374,Bachelor,Single,55311,944,5,570,204,155,276,10,3,14,5,4822,No
375,Basic,Married,81450,712,259,76,348,141,6,12,2,14,9,1595,No
376,Bachelor,Single,42557,900,22,832,383,124,264,6,3,4,14,2382,Yes
377,Master,Single,110279,670,4,40,449,93,88,2,5,3,5,2791,Yes
378,Basic,Divorced,28096,564,139,473,183,164,37,0,0,9,5,2504,Yes
379,Master,Single,93606,290,315,184,302,117,5,0,2,6,9,2513,Yes
380,Bachelor,Single,137125,441,217,601,473,172,79,13,8,7,9,4572,No
381,Basic,Married,97290,866,351,941,272,177,178,4,4,6,2,4927,No
382,Bachelor,Divorced,59291,900,409,503,11,80,171,5,14,1,14,1425,Yes
383,Bachelor,Single,147665,416,348,15,462,112,207,9,11,10,14,1006,No
384,Master,Single,109523,524,442,753,193,81,200,4,12,12,4,4666,Yes
385,Master,Single,130279,664,107,340,405,127,47,5,6,14,5,4224,No
386,Master,Single,127983,618,396,918,81,160,77,2,9,11,1,1486,Yes
387,Bachelor,Single,96720,535,136,775,428,30,272,13,13,12,11,903,Yes
388,Basic,Divorced,133531,502,328,302,18,89,202,9,14,14,11,3812,No
389,Master,Single,88628,522,481,755,60,107,216,13,5,7,0,2644,Yes
390,Master,Married,84835,242,170,18,71,87,262,4,6,10,1,528,Yes
391,PhD,Divorced,37262,338,406,294,134,96,276,13,5,0,14,3747,Yes
392,Bachelor,Married,44922,522,472,213,90,112,217,1,10,5,12,930,No
393,Bachelor,Single,89922,864,21,424,405,72,102,9,14,8,11,1235,Yes
394,Master,Married,119963,285,81,617,271,104,22,10,5,3,13,2638,No
395,Bachelor,Divorced,130208,141,297,586,23,117,160,1,7,2,5,3268,No
396,PhD,Single,105391,64,432,530,466,197,139,11,5,6,14,1282,No
397,Master,Single,54334,94,415,636,61,186,37,2,4,9,5,784,Yes
398,Bachelor,Single,82522,834,211,48,86,196,133,5,7,6,2,3065,Yes
399,Master,Married,40197,618,391,187,377,135,84,12,2,3,8,4611,Yes
400,Master,Single,42033,152,222,289,318,58,294,14,10,5,6,2259,No
401,Basic,Married,116548,408,254,5,32,152,181,7,6,8,0,1645,Yes
402,PhD,Married,75928,306,276,739,322,32,47,3,14,9,12,1715,Yes
403,Bachelor,Married,137897,245,78,612,443,74,150,3,13,14,5,3705,No
404,Master,Married,49488,17,320,919,424,142,214,3,12,7,14,3323,No
405,Bachelor,Single,34614,43,282,476,431,140,215,9,6,12,5,4154,Yes
406,Master,Married,91186,569,145,471,392,52,89,12,7,7,5,1139,Yes
407,Bachelor,Married,50064,565,77,168,307,158,61,13,7,12,9,516,Yes
408,Basic,Married,47126,289,300,978,165,85,142,12,1,9,5,3945,Yes
409,PhD,Single,88393,653,329,687,170,187,143,8,13,2,12,1667,Yes
410,Basic,Married,116134,108,48,339,362,150,47,4,10,2,5,1272,No
411,Bachelor,Married,104701,43,48,102,228,129,210,7,5,7,13,2043,Yes
412,PhD,Married,79301,154,351,571,68,44,49,1,1,6,13,938,Yes
413,PhD,Single,136008,63,240,471,458,197,90,8,2,6,0,2026,No
414,Bachelor,Single,74973,222,490,839,1,138,146,10,0,14,7,1134,Yes
415,Bachelor,Married,129354,810,132,863,108,182,104,2,1,13,11,4571,No
416,Bachelor,Married,73611,385,64,109,79,133,275,1,13,4,7,3287,Yes
417,Bachelor,Married,120561,565,431,708,437,154,32,2,9,7,12,3306,No
418,Bachelor,Married,35813,799,441,622,6,173,265,7,2,12,14,4708,Yes
419,Bachelor,Single,59371,292,278,582,326,46,231,10,8,14,14,4521,No
420,Master,Single,28970,609,234,145,417,13,162,0,3,9,12,786,Yes
421,Master,Married,145871,504,479,840,382,196,128,8,2,4,0,1542,Yes
422,Master,Married,88225,633,110,56,25,6,251,7,9,6,6,4044,Yes
423,Basic,Married,122491,33,298,434,182,78,78,3,14,13,3,1883,No
424,Bachelor,Divorced,140273,477,303,826,323,106,106,11,8,14,0,4274,No
425,Basic,Married,131574,672,11,296,350,19,69,14,9,2,1,1037,No
426,Bachelor,Single,26988,151,416,606,495,24,259,10,10,12,5,1009,Yes
427,Bachelor,Married,92555,928,111,90,486,93,58,1,3,9,4,3293,No
428,Master,Married,130035,281,455,627,473,44,230,11,0,6,3,4995,Yes
429,Bachelor,Single,25143,764,391,952,382,176,181,11,11,9,4,3340,Yes
430,Basic,Widowed,76908,808,138,387,375,73,130,8,9,14,12,911,Yes
431,Basic,Married,51642,355,362,748,108,69,141,4,6,12,3,4555,No
432,Master,Married,96942,40,340,247,215,176,135,5,12,7,6,3720,Yes
433,Bachelor,Widowed,38644,698,108,753,441,147,244,9,2,0,8,3651,Yes
434,Basic,Single,124550,5,352,303,234,38,111,9,13,3,9,2558,Yes
435,Basic,Single,120865,824,463,705,270,97,217,14,0,0,7,541,Yes
436,Master,Single,60073,400,73,825,275,178,60,14,5,11,4,2282,Yes
437,Basic,Single,43249,855,17,269,372,169,105,8,8,1,1,4119,Yes
438,Master,Single,71890,527,314,41,180,164,298,1,2,10,7,2783,Yes
439,Master,Widowed,52228,555,289,70,453,97,197,5,6,8,5,986,No
440,Basic,Widowed,128407,535,398,680,239,148,219,12,3,6,4,1949,No
441,Basic,Married,73999,452,315,674,183,153,227,0,7,9,2,1605,Yes
442,PhD,Married,140136,639,483,529,5,70,221,12,13,0,8,2265,Yes
443,Bachelor,Single,122987,343,340,896,226,172,56,5,10,0,9,2370,Yes
444,Bachelor,Married,55831,345,451,171,453,121,24,6,11,9,9,1860,Yes
445,Master,Single,64988,979,175,686,82,125,108,0,2,7,10,3877,No
446,PhD,Single,112945,347,250,633,72,0,249,14,14,6,5,4695,Yes
447,PhD,Single,22164,147,480,428,274,65,93,14,0,11,7,2253,Yes
448,Master,Married,44940,860,86,101,362,72,52,0,12,5,6,3282,Yes
449,Bachelor,Single,20706,865,55,926,42,81,18,9,9,6,0,2771,Yes
450,Basic,Single,50995,248,189,658,474,119,11,10,4,1,0,3874,Yes
451,Master,Married,47938,306,31,11,394,143,284,14,3,8,2,1682,Yes
452,Bachelor,Married,69245,565,72,281,386,134,168,7,14,5,11,2828,Yes
453,Bachelor,Single,31074,923,427,516,338,6,8,11,6,1,2,1961,Yes
454,PhD,Single,75566,183,132,991,232,41,14,9,8,8,8,1671,Yes
455,Basic,Divorced,29361,217,58,464,52,193,173,3,4,12,9,4822,Yes
456,Bachelor,Single,28674,110,292,635,345,175,248,1,5,3,7,524,Yes
457,Basic,Married,93019,767,215,779,289,132,290,8,8,8,11,4847,Yes
458,Bachelor,Single,45609,671,25,135,164,106,128,11,7,8,7,2083,Yes
459,Basic,Married,101962,148,147,596,472,33,104,6,8,13,11,1477,No
460,Basic,Married,88199,60,224,15,313,43,85,5,12,14,13,2572,Yes
461,Basic,Divorced,115047,721,175,138,77,9,117,14,5,10,12,4194,Yes
462,Bachelor,Single,58697,203,145,342,87,197,186,5,5,0,8,4414,Yes
463,Master,Single,54676,418,420,10,243,149,108,1,9,1,1,2689,Yes
464,Bachelor,Divorced,115003,501,353,717,321,111,60,10,2,11,3,606,No
465,PhD,Married,70744,789,197,454,250,6,258,2,9,9,12,3517,Yes
466,Bachelor,Divorced,77568,116,339,991,27,23,165,3,10,12,3,4253,Yes
467,Bachelor,Married,147184,312,477,779,200,198,27,5,10,8,1,4856,Yes
468,Master,Married,118444,348,378,555,409,29,221,5,4,7,5,3385,No
469,Bachelor,Widowed,62470,402,220,354,400,165,214,11,14,7,6,1040,Yes
470,PhD,Married,35378,273,141,298,410,53,288,6,1,11,0,1807,Yes
471,Basic,Married,20365,311,232,920,82,16,76,4,11,13,9,3810,Yes
472,PhD,Married,27206,785,455,188,472,184,130,0,4,10,14,938,Yes
473,Basic,Married,106452,447,91,545,231,153,160,8,10,10,0,2340,Yes
474,Master,Married,60816,427,476,962,182,178,115,5,3,2,8,1934,Yes
475,Bachelor,Married,21102,828,397,121,77,161,20,6,8,4,5,945,Yes
476,PhD,Married,91610,558,25,558,362,109,11,12,1,8,11,3038,No
477,Basic,Married,139588,688,225,934,254,93,134,2,6,11,12,4586,No
478,Bachelor,Married,69418,975,149,556,138,187,242,14,13,8,4,4928,Yes
479,PhD,Single,33408,875,248,785,462,185,95,0,8,6,0,1704,No
480,Bachelor,Single,134891,121,343,532,239,69,163,3,9,2,10,1438,Yes
481,Bachelor,Single,110511,186,117,574,55,103,128,5,12,11,2,2896,Yes
482,Bachelor,Married,29088,311,240,479,259,50,127,7,12,6,4,2342,No
483,Bachelor,Divorced,32693,594,39,370,118,139,245,7,9,6,10,4752,Yes
484,Bachelor,Married,43760,688,384,409,248,68,170,8,9,11,13,1926,Yes
485,Bachelor,Widowed,77529,499,202,592,332,97,221,14,14,5,11,2255,No
486,PhD,Single,78031,392,104,985,493,174,16,2,11,1,4,2124,Yes
487,Basic,Married,147534,32,142,67,253,27,77,10,8,6,14,1656,Yes
488,Bachelor,Single,70997,951,344,952,485,7,145,0,10,3,7,1821,Yes
489,PhD,Single,38066,844,366,738,465,142,145,12,5,9,0,564,Yes
490,Master,Divorced,48790,202,80,718,422,47,153,8,2,3,9,2982,Yes
491,Bachelor,Single,88927,252,120,118,382,99,13,6,12,4,9,595,Yes
492,Bachelor,Single,53345,992,17,162,147,183,118,1,13,6,14,4041,No
493,Bachelor,Single,67614,484,28,487,23,107,229,8,8,8,6,3173,Yes
494,Basic,Married,84527,285,215,280,359,129,226,2,1,10,9,2804,Yes
495,Bachelor,Married,25030,486,6,775,86,157,204,1,11,6,7,2090,No
496,Bachelor,Single,64436,301,478,710,344,5,227,0,3,1,6,4594,No
497,Bachelor,Single,34124,904,386,27,306,71,20,2,12,14,0,2246,Yes
498,Basic,Single,43232,278,142,339,472,181,208,13,8,1,8,3119,No
499,PhD,Single,116278,599,385,828,153,52,220,9,4,6,7,2696,No
500,PhD,Divorced,67997,607,161,100,32,94,257,6,2,11,3,3047,Yes
501,Bachelor,Divorced,38345,112,106,458,309,110,189,8,12,5,9,4863,No
502,Bachelor,Widowed,72694,485,291,881,329,1,45,14,0,8,8,2116,Yes
503,Bachelor,Divorced,147753,3,366,470,370,0,61,7,11,13,9,1938,Yes
504,Master,Divorced,62067,43,52,99,475,183,99,3,5,2,3,1017,Yes
505,Bachelor,Divorced,143659,168,70,617,28,64,53,6,5,1,11,1345,Yes
506,Basic,Widowed,143230,301,172,371,187,147,59,12,14,4,13,4330,Yes
507,PhD,Divorced,38472,282,303,584,45,107,16,10,11,0,10,1167,Yes
508,Master,Married,66710,394,456,139,86,131,69,2,7,1,12,4147,No
509,PhD,Single,88151,596,287,821,53,30,14,11,5,13,12,3036,Yes
510,Master,Married,93933,717,440,430,377,147,49,8,0,12,1,3883,No
511,Bachelor,Married,115621,849,488,289,301,108,187,9,2,8,12,4965,Yes
512,Bachelor,Married,77380,380,233,542,263,99,128,6,13,3,7,4065,Yes
513,PhD,Married,59275,87,375,712,123,163,67,8,13,14,12,2186,Yes
514,Master,Married,130233,147,168,141,30,1,141,13,11,4,1,3251,No
515,Basic,Single,122094,104,30,973,126,179,186,8,12,10,0,4783,Yes
516,Basic,Single,143327,217,87,52,481,183,28,8,3,14,13,2611,No
517,Bachelor,Divorced,134433,30,129,691,398,199,61,11,11,8,2,1940,Yes
518,Master,Married,78624,883,266,884,86,124,151,4,4,2,4,3293,Yes
519,PhD,Single,137334,719,253,629,176,85,127,5,2,4,5,3965,Yes
520,Basic,Divorced,100642,808,193,168,204,30,139,2,14,7,10,4121,Yes
521,Bachelor,Single,89122,47,455,293,392,7,235,11,2,14,10,3963,Yes
522,Bachelor,Married,125116,998,113,400,448,134,16,7,5,2,8,3914,No
523,PhD,Single,31285,786,444,225,144,136,188,11,5,10,9,2197,Yes
524,Master,Divorced,140333,454,189,557,335,116,271,13,5,7,10,2904,Yes
525,Master,Married,112728,435,130,142,207,53,281,8,5,14,6,1434,Yes
526,Bachelor,Married,66270,143,118,788,465,152,202,7,2,8,5,891,Yes
527,Bachelor,Divorced,61547,407,339,875,147,62,43,13,6,4,14,4965,No
528,Bachelor,Divorced,67055,197,456,255,434,179,132,4,9,6,10,1037,Yes
529,Basic,Married,95436,487,330,137,109,199,256,3,4,6,4,3186,Yes
530,Master,Divorced,46783,847,27,979,262,16,115,13,14,4,3,4000,No
531,Master,Married,34467,760,25,593,443,47,124,2,9,2,11,4482,No
532,PhD,Married,41253,99,316,969,379,33,284,0,1,14,9,739,No
533,PhD,Married,37784,166,254,577,476,80,221,2,10,3,9,1569,No
534,Bachelor,Single,25988,398,57,907,264,184,225,13,1,10,3,4897,Yes
535,Master,Single,44613,231,87,155,205,27,35,11,13,4,11,1245,Yes
536,PhD,Divorced,59573,241,164,645,353,22,48,6,9,14,6,1988,Yes
537,Master,Single,139078,771,426,615,328,122,288,13,5,8,1,4282,Yes
538,Bachelor,Married,80788,439,12,697,293,99,273,13,11,4,7,2700,No
539,Bachelor,Single,21555,513,275,100,149,164,68,2,11,12,12,1950,Yes
540,Basic,Married,32807,845,30,837,255,55,161,9,3,11,6,3328,No
541,PhD,Single,62266,383,465,312,168,127,13,3,4,7,3,1780,Yes
542,Bachelor,Divorced,67767,123,89,479,67,79,283,13,2,4,3,1408,Yes
543,Bachelor,Widowed,45178,405,127,124,403,195,194,4,12,11,2,1174,Yes
544,Bachelor,Divorced,114803,577,433,447,435,191,143,6,11,0,11,2196,Yes
545,Bachelor,Married,56969,531,371,893,456,41,38,0,14,14,11,4202,Yes
546,Bachelor,Widowed,110825,3,435,859,226,114,182,6,2,1,10,3488,No
547,Basic,Married,96788,243,436,739,239,107,48,10,4,13,8,4308,No
548,Bachelor,Married,44403,737,495,658,276,177,241,14,5,14,14,3229,No
549,Bachelor,Single,107754,337,177,786,282,183,205,11,1,8,3,2792,Yes
550,Master,Divorced,45152,369,484,311,433,33,78,0,8,14,2,2471,No
551,Bachelor,Single,117777,687,65,524,224,146,36,8,0,3,13,850,Yes
552,Master,Married,125688,182,189,579,331,74,138,14,13,12,2,3180,Yes
553,Bachelor,Married,80266,750,113,634,329,144,177,10,7,9,0,4957,Yes
554,Bachelor,Married,23147,496,346,683,129,121,192,12,0,6,4,1578,Yes
555,Master,Single,22441,339,466,767,117,73,49,11,12,4,1,1064,Yes
556,Bachelor,Married,82524,89,465,165,342,186,289,14,7,5,8,1397,No
557,Basic,Married,88176,582,130,501,278,146,175,2,13,8,10,4922,Yes
558,Basic,Single,57317,565,488,625,149,128,58,0,2,10,11,3830,Yes
559,Master,Married,144030,850,345,312,198,164,46,2,0,14,12,4327,No
560,Bachelor,Divorced,48045,23,431,256,231,19,175,6,2,10,8,3111,No
561,Master,Widowed,127325,906,177,132,220,27,209,8,14,12,6,3368,No
562,Bachelor,Married,89841,399,172,148,325,26,274,11,4,14,3,2241,Yes
563,Basic,Single,67586,64,255,752,454,199,84,10,1,12,10,2196,Yes
564,Basic,Married,62073,483,88,48,363,101,127,13,9,7,0,2979,No
565,Bachelor,Married,99430,987,230,456,270,168,178,3,4,0,11,4891,Yes
566,Bachelor,Divorced,51209,524,384,140,422,113,33,12,4,3,8,865,No
567,Bachelor,Divorced,117419,970,0,469,9,96,110,2,2,7,0,2805,Yes
568,Bachelor,Divorced,129895,245,477,975,290,31,233,11,7,3,2,1906,Yes
569,PhD,Married,26796,517,193,71,222,100,137,13,1,2,10,1832,No
570,Bachelor,Married,47479,762,496,870,268,9,29,10,7,12,8,3241,Yes
571,Bachelor,Single,59863,861,411,553,63,24,39,5,12,1,5,3532,Yes
572,Master,Single,92606,179,410,421,308,49,124,10,13,6,5,1289,No
573,Bachelor,Divorced,67299,825,312,614,61,139,169,6,5,3,1,2015,Yes
574,Bachelor,Married,97069,612,71,855,165,41,92,14,14,13,4,1994,Yes
575,Master,Married,33558,33,494,459,262,116,81,6,3,7,10,1084,Yes
576,PhD,Single,129159,177,408,22,406,89,173,1,3,7,5,1242,Yes
577,Basic,Single,20383,283,466,560,65,175,42,2,4,1,2,4221,Yes
578,PhD,Married,107362,712,140,165,133,11,115,1,0,14,1,3564,Yes
579,Bachelor,Divorced,124356,990,478,621,294,196,228,0,4,9,9,2490,Yes
580,Bachelor,Single,111072,837,387,300,94,193,69,7,5,11,0,4267,Yes
581,Bachelor,Single,23806,571,69,20,296,183,160,12,6,3,5,1055,Yes
582,PhD,Married,105596,825,126,638,375,195,153,0,2,12,10,3514,Yes
583,Bachelor,Single,145195,709,188,794,351,132,174,0,6,1,6,4255,Yes
584,Bachelor,Single,63204,739,418,36,202,43,159,1,13,4,4,3278,Yes
585,Bachelor,Single,46622,275,119,876,292,98,190,5,10,3,13,2193,Yes
586,Bachelor,Married,127788,423,268,599,134,71,213,6,8,5,5,2749,No
587,Basic,Married,34726,991,199,626,267,150,248,7,7,14,5,4429,Yes
588,Basic,Divorced,122073,701,214,953,391,67,233,10,7,9,3,1184,No
589,Basic,Married,36950,622,162,456,30,172,201,3,3,5,0,794,Yes
590,Basic,Married,28789,112,489,942,291,77,227,3,1,14,9,915,Yes
591,Basic,Single,131209,735,332,872,10,64,225,10,13,0,7,4452,No
592,Bachelor,Married,84689,900,57,659,121,68,255,2,2,7,0,564,Yes
593,Basic,Married,110743,293,494,608,204,107,257,1,12,14,3,4221,Yes
594,Bachelor,Single,137796,484,213,542,84,132,238,2,2,3,0,3625,Yes
595,Master,Married,128587,521,445,459,279,19,197,5,10,4,7,2017,No
596,Bachelor,Single,97834,356,243,916,100,47,170,4,8,7,12,3196,No
597,Bachelor,Married,108584,622,231,397,425,5,98,2,6,14,3,3828,No
598,Basic,Married,22423,705,297,991,173,186,219,10,1,14,9,4466,Yes
599,Basic,Married,77098,966,156,752,92,113,237,1,9,8,6,4870,Yes
600,Basic,Divorced,90699,586,133,585,187,170,231,0,6,13,2,3992,Yes
601,Basic,Divorced,59290,192,15,447,126,69,113,11,0,9,3,4573,Yes
602,Bachelor,Divorced,99046,205,58,156,404,98,4,6,8,13,12,3255,No
603,Basic,Divorced,20159,596,278,123,152,102,275,2,9,8,8,1539,No
604,Basic,Single,132404,517,422,418,486,81,294,2,4,2,4,4923,Yes
605,Basic,Single,132582,111,39,675,476,85,281,12,10,11,14,1211,Yes
606,Bachelor,Single,93564,729,287,221,452,29,289,1,1,2,12,2311,Yes
607,Bachelor,Single,132215,16,214,128,254,59,217,5,7,4,10,1564,No
608,Bachelor,Single,54985,25,2,93,365,170,54,1,3,6,9,3667,Yes
609,Bachelor,Divorced,50999,134,456,275,166,67,11,1,13,14,12,2836,No
610,Bachelor,Married,79111,303,261,767,246,190,215,11,14,7,13,835,No
611,Basic,Married,51608,704,131,919,239,130,23,7,7,14,1,2720,Yes
612,Master,Single,89274,78,403,712,445,193,174,12,2,5,14,1335,Yes
613,Bachelor,Married,139340,606,100,797,134,25,33,8,0,5,14,978,Yes
614,Basic,Divorced,78757,163,132,817,106,116,196,14,6,5,9,773,Yes
615,Master,Single,51238,581,425,656,180,142,184,8,5,4,8,3423,Yes
616,PhD,Divorced,36090,274,397,511,395,63,107,9,9,10,4,1654,Yes
617,Basic,Single,90793,255,258,510,477,171,123,1,8,11,2,4134,No
618,Bachelor,Divorced,44168,773,18,149,339,170,194,14,12,8,8,2589,Yes
619,Master,Single,113049,797,474,970,325,139,145,1,12,2,7,942,No
620,Master,Married,62114,162,93,506,162,119,266,4,12,4,14,2218,Yes
621,Basic,Widowed,82357,748,482,785,439,127,193,13,14,8,6,3991,No
622,Bachelor,Married,118762,184,65,820,48,43,159,14,14,0,8,3107,Yes
623,Bachelor,Married,47678,784,449,487,184,41,50,13,2,1,5,765,Yes
624,Bachelor,Married,133193,335,398,288,360,161,60,12,10,8,0,2948,No
625,Bachelor,Single,59469,701,455,458,490,128,180,12,7,2,3,3564,No
626,Bachelor,Single,28195,9,157,22,342,42,88,14,7,13,10,554,Yes
627,Bachelor,Single,111457,99,485,568,202,75,226,3,14,8,0,1073,Yes
628,Master,Single,116852,876,432,824,215,111,2,14,14,14,13,2450,Yes
629,Basic,Divorced,113998,145,54,708,83,199,296,0,4,9,14,1800,Yes
630,Bachelor,Divorced,30419,585,440,118,345,56,210,2,4,4,3,1900,Yes
631,Master,Single,85187,243,470,948,377,157,196,14,5,10,4,1061,No
632,Master,Divorced,102647,100,94,140,285,167,245,12,11,10,12,4959,Yes
633,Bachelor,Single,28834,643,32,776,302,69,125,10,11,4,7,2525,Yes
634,Bachelor,Single,107222,251,67,362,401,26,173,1,7,3,13,2881,Yes
635,Basic,Married,57933,455,358,549,244,195,20,4,5,9,8,2136,Yes
636,Bachelor,Single,81662,279,137,489,496,157,136,3,6,1,14,3730,No
637,Bachelor,Single,54889,831,0,824,151,27,126,14,6,4,3,1369,Yes
638,Bachelor,Married,36841,238,409,887,371,77,180,4,10,8,13,2900,Yes
639,Bachelor,Widowed,146948,97,422,639,17,29,155,12,6,0,4,1107,No
640,Bachelor,Married,147114,843,236,84,218,55,92,6,2,14,8,4218,No
641,Basic,Single,89068,343,352,298,65,54,217,9,6,11,6,2971,Yes
642,Bachelor,Single,133619,633,434,330,399,64,256,9,9,14,9,4425,Yes
643,Bachelor,Married,64269,809,155,921,237,188,282,3,13,8,12,1608,Yes
644,Bachelor,Married,93786,666,314,55,339,6,53,11,8,11,4,3894,Yes
645,Basic,Divorced,56670,184,349,702,230,16,170,8,7,10,11,1329,Yes
646,Master,Divorced,25986,165,316,318,216,71,170,3,9,2,1,3582,Yes
647,Bachelor,Divorced,44602,51,264,362,195,88,266,11,13,6,1,4490,Yes
648,Bachelor,Married,110361,208,226,314,39,127,39,1,2,13,9,2623,Yes
649,Master,Married,117214,369,297,75,316,124,224,13,10,2,3,3918,No
650,Bachelor,Married,34786,15,249,706,136,97,119,7,11,9,2,1774,Yes
651,Basic,Married,32758,814,353,498,243,94,202,2,4,11,4,3403,No
652,Bachelor,Single,126196,808,371,23,69,49,223,10,5,2,13,4264,Yes
653,Bachelor,Married,133694,538,365,646,313,142,263,3,9,9,12,4701,Yes
654,Master,Single,29708,98,197,438,335,105,38,2,14,9,6,4827,Yes
655,Bachelor,Divorced,122996,944,146,211,308,192,298,14,11,6,5,4031,No
656,Basic,Single,134939,25,29,84,102,87,227,11,10,14,4,1645,No
657,Bachelor,Divorced,86667,437,338,95,172,179,204,12,1,0,12,598,Yes
658,Bachelor,Single,52502,901,202,668,481,109,299,5,4,14,6,666,Yes
659,Bachelor,Married,39271,876,209,845,200,120,161,10,9,12,9,1290,No
660,Bachelor,Single,132923,621,318,819,418,148,27,12,2,3,2,3267,No
661,Bachelor,Married,54837,896,80,424,0,10,52,5,0,11,1,4772,Yes
662,PhD,Single,75129,483,73,773,498,117,117,2,6,5,4,3482,Yes
663,Bachelor,Married,45710,530,463,927,254,191,35,10,14,3,3,4625,Yes
664,Bachelor,Single,141837,243,262,401,284,158,126,9,12,12,12,1343,No
665,Basic,Married,40167,801,415,548,325,94,231,3,9,7,4,3517,No
666,Basic,Divorced,31230,133,372,714,382,175,60,4,8,9,10,1638,Yes
667,Bachelor,Married,144802,68,359,552,499,93,71,10,6,11,14,3152,Yes
668,Basic,Single,49622,678,392,195,169,144,182,0,8,7,2,2700,Yes
669,Basic,Married,104689,286,82,215,141,188,130,13,1,9,13,4396,Yes
670,Bachelor,Divorced,80363,934,437,503,492,124,61,1,1,1,10,3666,Yes
671,Basic,Married,118425,617,216,679,143,128,166,5,8,1,5,2505,Yes
672,Master,Single,88198,646,481,629,24,92,107,0,0,4,5,1920,No
673,Basic,Single,112574,118,232,332,130,50,123,3,0,11,10,4430,Yes
674,Bachelor,Married,27741,516,252,246,464,131,42,7,3,1,1,1979,Yes
675,Bachelor,Single,113671,98,375,517,152,39,104,12,8,2,10,708,Yes
676,PhD,Married,128514,27,448,464,471,139,136,11,13,3,13,2109,Yes
677,Basic,Married,29644,90,367,666,122,177,290,9,11,14,3,4247,Yes
678,Bachelor,Single,130052,581,2,25,24,176,213,13,0,9,5,2921,Yes
679,PhD,Married,144015,39,223,328,441,163,124,11,4,5,3,2908,Yes
680,Master,Divorced,147315,17,207,994,167,67,220,13,10,2,1,3495,Yes
681,Master,Single,98609,912,21,695,438,56,275,5,10,12,6,2247,No
